trip_id,pickup_zone_id,drop_zone_id,drop_zone_type,request_ts,trip_distance_km,captain_cancelled,got_return_fare_within_20min,fare_inr
TRP00034655,APT-T2,CBD-01,city_core,2026-05-26 16:00:00,4.25,0,0,75.0
TRP00009259,APT-T1,SUB-11,suburban,2026-05-26 16:00:00,32.02,1,0,470.0
TRP00047385,APT-T2,SUB-07,suburban,2026-05-26 16:00:00,15.02,0,0,226.0
TRP00018376,APT-T2,SUB-11,suburban,2026-05-26 16:00:00,19.95,1,0,329.0
TRP00000322,APT-T2,CBD-01,city_core,2026-05-26 16:00:00,16.48,0,1,286.0
TRP00053643,APT-T1,TECH-03,tech_park,2026-05-26 16:00:00,12.17,0,0,219.0
TRP00033326,APT-T1,SUB-07,suburban,2026-05-26 16:00:00,21.09,0,0,324.0
TRP00008705,APT-T1,CBD-02,city_core,2026-05-26 16:00:00,25.27,0,1,409.0
TRP00026169,APT-T1,SUB-07,suburban,2026-05-26 16:00:00,12.48,0,0,173.0
TRP00059210,APT-T1,SUB-07,suburban,2026-05-26 16:00:00,32.04,0,0,469.0
TRP00038980,APT-T2,TECH-03,tech_park,2026-05-26 16:00:00,10.41,0,0,165.0
TRP00021135,APT-T1,TECH-03,tech_park,2026-05-26 16:00:00,13.94,0,0,249.0
TRP00011624,APT-T1,SUB-11,suburban,2026-05-26 16:00:00,20.44,0,0,317.0
TRP00004809,APT-T1,SUB-11,suburban,2026-05-26 17:00:00,30.78,1,0,432.0
TRP00008358,APT-T2,CBD-01,city_core,2026-05-26 17:00:00,14.96,0,1,232.0
TRP00031656,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,30.76,0,0,501.0
TRP00051941,APT-T2,TECH-03,tech_park,2026-05-26 17:00:00,24.75,0,0,361.0
TRP00042060,APT-T2,CBD-01,city_core,2026-05-26 17:00:00,9.16,0,1,176.0
TRP00029641,APT-T1,SUB-07,suburban,2026-05-26 17:00:00,31.83,0,0,465.0
TRP00031695,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,24.56,0,1,359.0
TRP00008623,APT-T2,CBD-02,city_core,2026-05-26 17:00:00,12.65,0,1,235.0
TRP00050674,APT-T1,SUB-07,suburban,2026-05-26 17:00:00,26.83,0,1,377.0
TRP00011764,APT-T1,CBD-01,city_core,2026-05-26 17:00:00,5.96,0,0,137.0
TRP00055808,APT-T1,TECH-03,tech_park,2026-05-26 17:00:00,18.68,0,1,298.0
TRP00022676,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,11.77,0,0,187.0
TRP00047933,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,8.6,0,0,124.0
TRP00051852,APT-T2,TECH-03,tech_park,2026-05-26 17:00:00,27.04,0,1,402.0
TRP00042846,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,44.54,0,1,668.0
TRP00032869,APT-T2,CBD-02,city_core,2026-05-26 17:00:00,4.62,0,1,98.0
TRP00006758,APT-T2,CBD-02,city_core,2026-05-26 17:00:00,15.95,0,1,256.0
TRP00001873,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,8.38,0,1,143.0
TRP00026782,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,34.47,0,0,514.0
TRP00028322,APT-T1,CBD-01,city_core,2026-05-26 17:00:00,12.87,0,0,225.0
TRP00042489,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,44.12,0,0,635.0
TRP00017354,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,32.47,0,0,499.0
TRP00058359,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,20.46,0,0,319.0
TRP00038611,APT-T2,TECH-03,tech_park,2026-05-26 17:00:00,24.36,0,0,311.0
TRP00039290,APT-T1,TECH-03,tech_park,2026-05-26 17:00:00,14.96,0,1,223.0
TRP00001853,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,21.6,0,0,303.0
TRP00016720,APT-T1,SUB-07,suburban,2026-05-26 17:00:00,28.27,0,1,448.0
TRP00016777,APT-T1,SUB-11,suburban,2026-05-26 17:00:00,26.98,0,0,379.0
TRP00001915,APT-T2,CBD-02,city_core,2026-05-26 17:00:00,10.03,0,1,148.0
TRP00000934,APT-T2,TECH-03,tech_park,2026-05-26 17:00:00,18.88,0,1,263.0
TRP00048737,APT-T2,SUB-11,suburban,2026-05-26 17:00:00,33.73,1,0,513.0
TRP00005130,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,15.56,0,1,244.0
TRP00009470,APT-T1,SUB-11,suburban,2026-05-26 17:00:00,22.49,0,0,366.0
TRP00027359,APT-T1,TECH-03,tech_park,2026-05-26 17:00:00,16.46,0,1,263.0
TRP00045475,APT-T1,TECH-03,tech_park,2026-05-26 17:00:00,23.71,0,0,342.0
TRP00015258,APT-T1,CBD-02,city_core,2026-05-26 17:00:00,12.85,0,0,220.0
TRP00036799,APT-T2,CBD-01,city_core,2026-05-26 17:00:00,18.29,0,1,302.0
TRP00045368,APT-T2,CBD-01,city_core,2026-05-26 17:00:00,12.67,0,1,244.0
TRP00009791,APT-T2,SUB-07,suburban,2026-05-26 17:00:00,35.01,1,0,524.0
TRP00055714,APT-T2,CBD-02,city_core,2026-05-26 17:00:00,13.95,0,1,218.0
TRP00028602,APT-T1,SUB-07,suburban,2026-05-26 17:00:00,21.47,0,0,404.0
TRP00037158,APT-T1,CBD-01,city_core,2026-05-26 17:00:00,8.05,0,1,194.0
TRP00003551,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,7.49,0,0,84.0
TRP00056855,APT-T1,CBD-01,city_core,2026-05-26 18:00:00,7.83,0,1,162.0
TRP00023982,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,22.95,0,0,339.0
TRP00011852,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,11.31,0,0,208.0
TRP00007957,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,18.97,0,1,298.0
TRP00048174,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,19.0,1,0,303.0
TRP00002588,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,6.14,0,1,107.0
TRP00013446,APT-T2,CBD-02,city_core,2026-05-26 18:00:00,13.72,0,0,199.0
TRP00020496,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,36.57,0,0,549.0
TRP00059793,APT-T1,TECH-03,tech_park,2026-05-26 18:00:00,17.86,0,1,261.0
TRP00013953,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,4.57,0,1,97.0
TRP00007153,APT-T1,SUB-11,suburban,2026-05-26 18:00:00,21.45,0,0,350.0
TRP00008841,APT-T1,CBD-01,city_core,2026-05-26 18:00:00,11.82,0,1,214.0
TRP00016682,APT-T2,TECH-03,tech_park,2026-05-26 18:00:00,18.4,0,0,297.0
TRP00026822,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,16.52,0,0,237.0
TRP00047215,APT-T1,TECH-03,tech_park,2026-05-26 18:00:00,16.51,0,0,268.0
TRP00044391,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,15.82,0,0,225.0
TRP00051946,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,21.77,0,0,315.0
TRP00016415,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,16.14,0,0,226.0
TRP00010168,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,16.83,1,0,308.0
TRP00048978,APT-T1,SUB-11,suburban,2026-05-26 18:00:00,16.13,1,1,259.0
TRP00015246,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,12.56,0,1,233.0
TRP00046544,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,18.58,0,0,313.0
TRP00036814,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,24.84,0,0,375.0
TRP00057631,APT-T2,TECH-03,tech_park,2026-05-26 18:00:00,13.77,0,0,213.0
TRP00004922,APT-T2,CBD-02,city_core,2026-05-26 18:00:00,15.17,0,1,223.0
TRP00055463,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,5.63,0,0,131.0
TRP00033233,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,22.4,0,0,332.0
TRP00014982,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,26.24,0,0,408.0
TRP00032464,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,18.12,1,0,321.0
TRP00034247,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,21.68,0,0,348.0
TRP00006023,APT-T1,CBD-01,city_core,2026-05-26 18:00:00,17.13,1,1,294.0
TRP00001505,APT-T1,SUB-11,suburban,2026-05-26 18:00:00,27.51,0,1,400.0
TRP00005419,APT-T1,TECH-03,tech_park,2026-05-26 18:00:00,29.6,0,1,452.0
TRP00029381,APT-T1,CBD-01,city_core,2026-05-26 18:00:00,19.87,1,1,307.0
TRP00003222,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,25.6,0,1,382.0
TRP00052592,APT-T2,SUB-07,suburban,2026-05-26 18:00:00,21.21,1,0,322.0
TRP00032643,APT-T2,TECH-03,tech_park,2026-05-26 18:00:00,19.51,0,1,303.0
TRP00005073,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,16.65,0,1,271.0
TRP00048658,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,24.09,0,0,362.0
TRP00030323,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,8.42,0,1,156.0
TRP00058224,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,18.97,0,0,315.0
TRP00041260,APT-T1,SUB-07,suburban,2026-05-26 18:00:00,41.11,0,0,591.0
TRP00035461,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,9.06,0,0,138.0
TRP00037796,APT-T1,TECH-03,tech_park,2026-05-26 18:00:00,23.02,0,1,344.0
TRP00018059,APT-T2,CBD-02,city_core,2026-05-26 18:00:00,17.83,0,1,282.0
TRP00017114,APT-T2,CBD-01,city_core,2026-05-26 18:00:00,9.5,0,0,135.0
TRP00031506,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,8.4,0,1,124.0
TRP00018159,APT-T2,SUB-11,suburban,2026-05-26 18:00:00,27.4,0,0,417.0
TRP00042498,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,8.5,0,1,153.0
TRP00051424,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,23.28,0,1,339.0
TRP00057296,APT-T1,CBD-02,city_core,2026-05-26 18:00:00,24.0,0,1,347.0
TRP00050055,APT-T1,TECH-03,tech_park,2026-05-26 18:00:00,8.91,0,0,148.0
TRP00034789,APT-T2,TECH-03,tech_park,2026-05-26 18:00:00,22.51,0,1,273.0
TRP00010176,APT-T2,CBD-02,city_core,2026-05-26 18:00:00,5.98,0,1,123.0
TRP00009667,APT-T2,TECH-03,tech_park,2026-05-26 18:00:00,19.57,0,1,305.0
TRP00023629,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,11.58,0,1,223.0
TRP00020602,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,20.11,0,0,292.0
TRP00056250,APT-T2,TECH-03,tech_park,2026-05-26 19:00:00,16.73,0,0,300.0
TRP00026151,APT-T2,SUB-07,suburban,2026-05-26 19:00:00,23.46,0,1,337.0
TRP00007815,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,21.72,0,1,291.0
TRP00011955,APT-T2,SUB-07,suburban,2026-05-26 19:00:00,32.39,0,0,460.0
TRP00006451,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,20.22,0,0,274.0
TRP00043312,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,19.04,0,1,294.0
TRP00034357,APT-T1,CBD-01,city_core,2026-05-26 19:00:00,9.35,0,0,198.0
TRP00006587,APT-T1,CBD-01,city_core,2026-05-26 19:00:00,18.6,0,0,248.0
TRP00041231,APT-T2,SUB-11,suburban,2026-05-26 19:00:00,33.09,0,1,454.0
TRP00050332,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,10.48,0,0,165.0
TRP00020418,APT-T1,SUB-11,suburban,2026-05-26 19:00:00,25.55,0,0,364.0
TRP00044551,APT-T1,SUB-11,suburban,2026-05-26 19:00:00,19.1,0,1,283.0
TRP00010878,APT-T2,SUB-11,suburban,2026-05-26 19:00:00,23.27,1,1,375.0
TRP00035530,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,12.04,0,1,185.0
TRP00004889,APT-T2,SUB-07,suburban,2026-05-26 19:00:00,30.34,0,1,479.0
TRP00049236,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,8.47,0,0,144.0
TRP00017526,APT-T1,SUB-11,suburban,2026-05-26 19:00:00,11.8,0,0,222.0
TRP00059389,APT-T2,CBD-01,city_core,2026-05-26 19:00:00,9.51,0,1,187.0
TRP00003622,APT-T1,CBD-02,city_core,2026-05-26 19:00:00,13.57,0,0,217.0
TRP00007387,APT-T1,CBD-01,city_core,2026-05-26 19:00:00,10.43,0,1,211.0
TRP00002702,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,9.24,0,1,159.0
TRP00032439,APT-T2,SUB-11,suburban,2026-05-26 19:00:00,19.27,0,0,315.0
TRP00006864,APT-T2,CBD-01,city_core,2026-05-26 19:00:00,10.56,0,0,182.0
TRP00055674,APT-T1,CBD-01,city_core,2026-05-26 19:00:00,5.11,0,1,99.0
TRP00022374,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,11.88,0,0,196.0
TRP00018048,APT-T1,SUB-11,suburban,2026-05-26 19:00:00,26.69,0,0,406.0
TRP00017648,APT-T2,SUB-11,suburban,2026-05-26 19:00:00,28.4,0,0,420.0
TRP00028310,APT-T2,CBD-02,city_core,2026-05-26 19:00:00,5.95,0,0,118.0
TRP00015259,APT-T2,SUB-07,suburban,2026-05-26 19:00:00,25.61,0,0,390.0
TRP00017567,APT-T1,TECH-03,tech_park,2026-05-26 19:00:00,20.09,0,1,362.0
TRP00018938,APT-T2,SUB-11,suburban,2026-05-26 19:00:00,24.54,0,0,374.0
TRP00054708,APT-T2,TECH-03,tech_park,2026-05-26 20:00:00,11.66,0,0,221.0
TRP00014262,APT-T1,CBD-01,city_core,2026-05-26 20:00:00,17.12,0,1,259.0
TRP00004502,APT-T1,SUB-07,suburban,2026-05-26 20:00:00,26.21,1,0,360.0
TRP00058415,APT-T2,CBD-01,city_core,2026-05-26 20:00:00,10.35,0,0,165.0
TRP00006264,APT-T1,SUB-07,suburban,2026-05-26 20:00:00,15.45,0,1,220.0
TRP00053624,APT-T2,TECH-03,tech_park,2026-05-26 20:00:00,25.83,0,1,365.0
TRP00021238,APT-T2,SUB-11,suburban,2026-05-26 20:00:00,29.46,0,0,419.0
TRP00014267,APT-T1,TECH-03,tech_park,2026-05-26 20:00:00,14.14,1,0,233.0
TRP00013530,APT-T1,CBD-02,city_core,2026-05-26 20:00:00,15.67,0,1,276.0
TRP00053033,APT-T1,SUB-07,suburban,2026-05-26 20:00:00,27.29,0,0,410.0
TRP00006804,APT-T1,CBD-02,city_core,2026-05-26 20:00:00,19.43,1,1,275.0
TRP00028942,APT-T2,SUB-11,suburban,2026-05-26 20:00:00,22.17,0,0,300.0
TRP00018281,APT-T2,SUB-11,suburban,2026-05-26 20:00:00,29.63,0,0,416.0
TRP00052480,APT-T2,SUB-07,suburban,2026-05-26 20:00:00,26.64,0,0,443.0
TRP00053236,APT-T1,CBD-02,city_core,2026-05-26 20:00:00,7.34,0,0,129.0
TRP00034354,APT-T2,SUB-11,suburban,2026-05-26 20:00:00,17.37,0,0,232.0
TRP00039187,APT-T1,CBD-01,city_core,2026-05-26 20:00:00,8.83,0,1,134.0
TRP00048852,APT-T1,TECH-03,tech_park,2026-05-26 20:00:00,13.97,0,0,253.0
TRP00037109,APT-T2,CBD-01,city_core,2026-05-26 20:00:00,11.46,0,1,151.0
TRP00028764,APT-T2,SUB-07,suburban,2026-05-26 20:00:00,19.73,1,0,337.0
TRP00017957,APT-T2,SUB-11,suburban,2026-05-26 20:00:00,20.4,0,0,353.0
TRP00054289,APT-T2,CBD-02,city_core,2026-05-26 20:00:00,7.17,0,1,119.0
TRP00025747,APT-T2,SUB-07,suburban,2026-05-26 20:00:00,17.53,0,0,299.0
TRP00028721,APT-T1,CBD-01,city_core,2026-05-26 20:00:00,5.6,0,1,166.0
TRP00002232,APT-T1,CBD-02,city_core,2026-05-26 20:00:00,11.74,0,1,146.0
TRP00001621,APT-T1,SUB-11,suburban,2026-05-26 20:00:00,24.98,0,0,363.0
TRP00027624,APT-T2,TECH-03,tech_park,2026-05-26 20:00:00,14.82,0,1,263.0
TRP00039221,APT-T1,SUB-11,suburban,2026-05-26 20:00:00,25.66,0,0,399.0
TRP00032206,APT-T1,SUB-07,suburban,2026-05-26 20:00:00,21.71,1,0,332.0
TRP00036975,APT-T1,SUB-11,suburban,2026-05-26 20:00:00,42.01,1,0,612.0
TRP00021278,APT-T2,SUB-07,suburban,2026-05-26 20:00:00,28.65,0,0,414.0
TRP00026137,APT-T1,CBD-02,city_core,2026-05-26 20:00:00,13.2,0,1,199.0
TRP00052977,APT-T2,CBD-01,city_core,2026-05-26 20:00:00,19.36,0,1,296.0
TRP00043047,APT-T2,SUB-07,suburban,2026-05-26 20:00:00,21.33,0,0,326.0
TRP00056575,APT-T1,CBD-01,city_core,2026-05-26 20:00:00,12.25,0,1,191.0
TRP00026047,APT-T2,CBD-02,city_core,2026-05-26 20:00:00,16.34,0,0,216.0
TRP00045420,APT-T2,TECH-03,tech_park,2026-05-26 20:00:00,19.36,0,1,263.0
TRP00019390,APT-T1,SUB-07,suburban,2026-05-26 20:00:00,22.29,0,0,357.0
TRP00021394,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,13.2,0,0,196.0
TRP00059778,APT-T1,SUB-11,suburban,2026-05-26 21:00:00,24.91,0,0,363.0
TRP00007875,APT-T1,SUB-11,suburban,2026-05-26 21:00:00,36.16,0,0,526.0
TRP00012748,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,23.54,0,0,333.0
TRP00008474,APT-T1,TECH-03,tech_park,2026-05-26 21:00:00,10.73,0,0,188.0
TRP00008719,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,15.42,0,0,218.0
TRP00019148,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,26.12,0,0,404.0
TRP00019903,APT-T2,CBD-02,city_core,2026-05-26 21:00:00,15.55,0,0,181.0
TRP00041660,APT-T2,CBD-01,city_core,2026-05-26 21:00:00,13.97,0,1,243.0
TRP00041436,APT-T2,CBD-02,city_core,2026-05-26 21:00:00,7.81,0,0,97.0
TRP00037054,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,26.54,0,1,386.0
TRP00055791,APT-T1,CBD-02,city_core,2026-05-26 21:00:00,16.92,0,0,280.0
TRP00011265,APT-T1,CBD-01,city_core,2026-05-26 21:00:00,18.91,0,0,287.0
TRP00057628,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,18.34,1,0,284.0
TRP00021581,APT-T2,CBD-01,city_core,2026-05-26 21:00:00,5.38,0,1,143.0
TRP00032343,APT-T1,CBD-01,city_core,2026-05-26 21:00:00,9.92,0,0,199.0
TRP00015881,APT-T1,TECH-03,tech_park,2026-05-26 21:00:00,12.15,0,0,190.0
TRP00001389,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,27.61,0,1,377.0
TRP00057998,APT-T1,CBD-02,city_core,2026-05-26 21:00:00,18.8,0,1,306.0
TRP00044113,APT-T1,SUB-11,suburban,2026-05-26 21:00:00,30.35,1,0,459.0
TRP00008455,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,24.93,0,0,371.0
TRP00036086,APT-T1,CBD-01,city_core,2026-05-26 21:00:00,5.17,0,0,132.0
TRP00027404,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,14.12,0,1,241.0
TRP00009977,APT-T1,SUB-11,suburban,2026-05-26 21:00:00,18.21,0,1,293.0
TRP00003755,APT-T2,TECH-03,tech_park,2026-05-26 21:00:00,16.51,0,0,312.0
TRP00012818,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,20.36,0,0,331.0
TRP00011850,APT-T1,CBD-02,city_core,2026-05-26 21:00:00,19.48,1,1,319.0
TRP00034185,APT-T2,SUB-07,suburban,2026-05-26 21:00:00,32.34,0,0,470.0
TRP00023991,APT-T2,SUB-11,suburban,2026-05-26 21:00:00,21.34,0,0,332.0
TRP00056965,APT-T1,SUB-07,suburban,2026-05-26 21:00:00,23.15,0,1,344.0
TRP00010152,APT-T2,CBD-02,city_core,2026-05-26 21:00:00,6.92,0,0,125.0
TRP00006880,APT-T1,SUB-11,suburban,2026-05-26 21:00:00,34.8,0,0,514.0
TRP00025225,APT-T1,CBD-01,city_core,2026-05-26 21:00:00,15.46,0,1,231.0
TRP00054038,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,11.27,0,0,200.0
TRP00017633,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,18.24,0,0,277.0
TRP00017777,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,11.91,0,1,208.0
TRP00053144,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,25.81,0,0,363.0
TRP00042938,APT-T1,TECH-03,tech_park,2026-05-26 22:00:00,13.27,0,0,235.0
TRP00024000,APT-T2,SUB-11,suburban,2026-05-26 22:00:00,21.67,1,0,333.0
TRP00027607,APT-T2,SUB-11,suburban,2026-05-26 22:00:00,39.34,0,0,550.0
TRP00042398,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,6.77,0,1,122.0
TRP00057398,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,14.31,0,0,244.0
TRP00028673,APT-T1,TECH-03,tech_park,2026-05-26 22:00:00,13.79,0,1,206.0
TRP00051827,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,15.56,0,0,272.0
TRP00028141,APT-T2,SUB-11,suburban,2026-05-26 22:00:00,8.21,1,0,153.0
TRP00056085,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,12.94,0,1,186.0
TRP00034708,APT-T2,SUB-07,suburban,2026-05-26 22:00:00,19.43,1,0,271.0
TRP00056929,APT-T2,CBD-01,city_core,2026-05-26 22:00:00,11.95,0,0,166.0
TRP00043411,APT-T2,SUB-11,suburban,2026-05-26 22:00:00,16.16,1,1,273.0
TRP00046887,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,17.03,0,0,267.0
TRP00007235,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,9.63,1,1,189.0
TRP00043104,APT-T2,CBD-02,city_core,2026-05-26 22:00:00,8.85,0,0,148.0
TRP00014165,APT-T2,SUB-07,suburban,2026-05-26 22:00:00,39.95,0,0,565.0
TRP00040555,APT-T2,CBD-01,city_core,2026-05-26 22:00:00,10.98,0,0,235.0
TRP00022919,APT-T1,TECH-03,tech_park,2026-05-26 22:00:00,9.58,0,0,188.0
TRP00033083,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,6.4,0,0,113.0
TRP00051354,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,23.61,0,1,390.0
TRP00007592,APT-T1,SUB-11,suburban,2026-05-26 22:00:00,22.56,0,1,326.0
TRP00032300,APT-T1,CBD-02,city_core,2026-05-26 22:00:00,12.12,0,0,193.0
TRP00056484,APT-T1,SUB-11,suburban,2026-05-26 22:00:00,10.88,0,1,183.0
TRP00033959,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,16.34,0,0,297.0
TRP00036780,APT-T2,CBD-01,city_core,2026-05-26 22:00:00,12.32,0,1,238.0
TRP00051040,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,17.42,0,0,265.0
TRP00037551,APT-T1,TECH-03,tech_park,2026-05-26 22:00:00,16.42,0,1,264.0
TRP00024614,APT-T1,CBD-02,city_core,2026-05-26 22:00:00,9.32,0,0,121.0
TRP00010591,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,16.11,0,0,288.0
TRP00044241,APT-T2,CBD-02,city_core,2026-05-26 22:00:00,13.14,1,1,209.0
TRP00049299,APT-T1,CBD-02,city_core,2026-05-26 22:00:00,4.4,0,0,125.0
TRP00014546,APT-T1,CBD-01,city_core,2026-05-26 22:00:00,15.22,0,1,279.0
TRP00052524,APT-T2,CBD-01,city_core,2026-05-26 22:00:00,14.11,0,0,211.0
TRP00044849,APT-T2,TECH-03,tech_park,2026-05-26 22:00:00,12.51,0,1,226.0
TRP00037895,APT-T1,SUB-07,suburban,2026-05-26 22:00:00,29.35,0,0,433.0
TRP00048780,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,18.46,0,0,257.0
TRP00025587,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,24.59,0,0,390.0
TRP00038041,APT-T1,CBD-01,city_core,2026-05-26 23:00:00,15.33,1,1,250.0
TRP00011737,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,16.37,0,0,237.0
TRP00000156,APT-T1,CBD-02,city_core,2026-05-26 23:00:00,11.23,0,0,218.0
TRP00006761,APT-T1,CBD-02,city_core,2026-05-26 23:00:00,11.8,0,1,227.0
TRP00025716,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,10.35,1,0,153.0
TRP00056892,APT-T1,TECH-03,tech_park,2026-05-26 23:00:00,17.23,1,1,271.0
TRP00040648,APT-T2,TECH-03,tech_park,2026-05-26 23:00:00,7.21,0,0,127.0
TRP00034916,APT-T1,CBD-01,city_core,2026-05-26 23:00:00,19.72,0,1,285.0
TRP00035834,APT-T1,TECH-03,tech_park,2026-05-26 23:00:00,24.73,0,1,353.0
TRP00047308,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,31.68,1,0,473.0
TRP00004928,APT-T1,SUB-07,suburban,2026-05-26 23:00:00,19.16,0,0,276.0
TRP00004929,APT-T1,TECH-03,tech_park,2026-05-26 23:00:00,14.3,0,0,185.0
TRP00014769,APT-T2,SUB-11,suburban,2026-05-26 23:00:00,34.34,0,0,502.0
TRP00002475,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,30.21,0,0,445.0
TRP00052306,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,14.07,0,1,228.0
TRP00002666,APT-T2,SUB-07,suburban,2026-05-26 23:00:00,32.08,0,0,451.0
TRP00040004,APT-T1,CBD-01,city_core,2026-05-26 23:00:00,9.11,0,0,137.0
TRP00034631,APT-T2,CBD-01,city_core,2026-05-26 23:00:00,11.39,1,0,176.0
TRP00052202,APT-T2,SUB-11,suburban,2026-05-26 23:00:00,17.57,0,0,272.0
TRP00059884,APT-T1,SUB-07,suburban,2026-05-26 23:00:00,28.5,0,0,446.0
TRP00013678,APT-T1,CBD-02,city_core,2026-05-26 23:00:00,7.15,0,1,140.0
TRP00035438,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,22.27,0,0,343.0
TRP00026511,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,22.89,0,1,378.0
TRP00017986,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,26.14,0,0,359.0
TRP00019828,APT-T1,CBD-02,city_core,2026-05-26 23:00:00,16.45,0,0,247.0
TRP00056542,APT-T2,SUB-11,suburban,2026-05-26 23:00:00,29.58,0,0,406.0
TRP00026841,APT-T1,CBD-01,city_core,2026-05-26 23:00:00,15.2,1,1,260.0
TRP00023915,APT-T2,TECH-03,tech_park,2026-05-26 23:00:00,27.81,0,0,454.0
TRP00034250,APT-T1,SUB-11,suburban,2026-05-26 23:00:00,14.65,0,0,248.0
TRP00024483,APT-T2,CBD-01,city_core,2026-05-26 23:00:00,13.86,0,0,217.0
TRP00052349,APT-T1,TECH-03,tech_park,2026-05-26 23:00:00,15.51,0,1,241.0
TRP00011363,APT-T2,SUB-11,suburban,2026-05-26 23:00:00,20.56,0,0,323.0
TRP00025145,APT-T1,TECH-03,tech_park,2026-05-26 23:00:00,8.97,0,1,151.0
