captain_id,campaign_id,channel,sent_ts,delivered,clicked
CPT102044,CAMP_CALL_009,outbound_call,2026-03-14 12:23:02.226493232,1,1
CPT106368,CAMP_WA_002,whatsapp,2026-03-16 03:51:46.100832148,1,1
CPT106368,CAMP_WA_001,whatsapp,2026-03-14 15:20:50.477414389,1,0
CPT116510,CAMP_WA_001,whatsapp,2026-03-14 00:40:03.055093816,1,0
CPT124315,CAMP_WA_002,whatsapp,2026-03-14 23:21:41.082394195,1,0
CPT119531,CAMP_WA_001,whatsapp,2026-03-14 13:37:44.337436352,1,1
CPT112376,CAMP_WA_001,whatsapp,2026-03-13 20:55:53.396333274,0,0
CPT113014,CAMP_WA_002,whatsapp,2026-03-15 07:56:40.553204493,1,0
CPT104217,CAMP_WA_002,whatsapp,2026-03-16 17:30:53.698162441,1,1
CPT104217,CAMP_WA_001,whatsapp,2026-03-14 07:02:50.525775219,1,0
CPT101671,CAMP_WA_002,whatsapp,2026-03-14 22:58:33.264394568,1,0
CPT101671,CAMP_WA_001,whatsapp,2026-03-15 00:13:55.880666779,1,0
CPT115686,CAMP_WA_002,whatsapp,2026-03-15 15:04:37.973347298,1,0
CPT118513,CAMP_WA_002,whatsapp,2026-03-15 20:30:19.713928939,1,0
CPT104244,CAMP_WA_002,whatsapp,2026-03-16 12:31:41.350317562,0,1
CPT104244,CAMP_SMS_004,sms,2026-03-14 13:54:33.919984595,1,0
CPT107840,CAMP_WA_002,whatsapp,2026-03-15 01:43:07.084242618,1,0
CPT113000,CAMP_CALL_009,outbound_call,2026-03-14 21:22:47.129422555,1,0
CPT105979,CAMP_WA_001,whatsapp,2026-03-14 07:40:52.430749864,1,0
CPT121863,CAMP_WA_002,whatsapp,2026-03-16 02:04:27.961304433,1,0
CPT113200,CAMP_WA_002,whatsapp,2026-03-15 20:14:26.921233603,1,1
CPT103804,CAMP_WA_002,whatsapp,2026-03-16 21:27:38.547096487,1,1
CPT103804,CAMP_SMS_004,sms,2026-03-14 21:16:14.358899193,1,0
CPT106247,CAMP_WA_002,whatsapp,2026-03-17 06:10:27.962731279,1,1
CPT102174,CAMP_WA_002,whatsapp,2026-03-15 11:54:44.858291963,0,0
CPT102174,CAMP_SMS_004,sms,2026-03-14 08:38:03.424568894,1,1
CPT111603,CAMP_WA_002,whatsapp,2026-03-17 22:50:58.037685704,1,0
CPT111603,CAMP_WA_001,whatsapp,2026-03-14 18:45:12.239081293,1,0
CPT117861,CAMP_WA_001,whatsapp,2026-03-14 12:09:01.429816552,1,0
CPT121499,CAMP_WA_001,whatsapp,2026-03-14 16:00:01.440007535,1,0
CPT118951,CAMP_WA_002,whatsapp,2026-03-15 13:53:40.047517128,1,1
CPT102928,CAMP_WA_001,whatsapp,2026-03-14 04:16:31.404764140,1,0
CPT121952,CAMP_WA_002,whatsapp,2026-03-18 02:08:45.562944809,1,1
CPT117600,CAMP_SMS_004,sms,2026-03-15 02:59:51.824940510,1,0
CPT101218,CAMP_WA_002,whatsapp,2026-03-17 11:20:51.394317839,0,1
CPT109313,CAMP_WA_002,whatsapp,2026-03-16 04:47:26.862829247,1,0
CPT109313,CAMP_SMS_004,sms,2026-03-14 00:35:48.269439741,1,0
CPT124478,CAMP_WA_002,whatsapp,2026-03-16 05:15:46.241576454,1,1
CPT122880,CAMP_CALL_009,outbound_call,2026-03-14 18:22:44.404626037,1,0
CPT103931,CAMP_WA_002,whatsapp,2026-03-16 10:39:18.799316732,1,0
CPT120518,CAMP_WA_002,whatsapp,2026-03-18 04:16:27.620421637,1,0
CPT120518,CAMP_SMS_004,sms,2026-03-14 21:14:03.764839627,1,1
CPT121969,CAMP_WA_001,whatsapp,2026-03-14 18:33:52.470054935,1,0
CPT114449,CAMP_WA_001,whatsapp,2026-03-14 16:45:04.413557247,1,0
CPT105311,CAMP_WA_001,whatsapp,2026-03-15 11:42:55.568709472,1,0
CPT101289,CAMP_WA_001,whatsapp,2026-03-14 13:56:19.776311885,1,0
CPT108080,CAMP_WA_002,whatsapp,2026-03-16 06:04:53.936228489,1,0
CPT101137,CAMP_CALL_009,outbound_call,2026-03-14 22:48:51.892239186,1,0
CPT110007,CAMP_WA_002,whatsapp,2026-03-17 17:05:30.430144778,1,1
CPT102420,CAMP_WA_001,whatsapp,2026-03-14 18:43:48.621996351,1,0
CPT121910,CAMP_SMS_004,sms,2026-03-14 21:33:52.879931838,1,0
CPT116814,CAMP_WA_002,whatsapp,2026-03-16 13:28:20.397970840,0,0
CPT116814,CAMP_CALL_009,outbound_call,2026-03-15 17:03:11.943267134,0,0
CPT112745,CAMP_WA_001,whatsapp,2026-03-15 21:35:42.503205083,1,1
CPT113942,CAMP_WA_002,whatsapp,2026-03-15 12:46:02.158269306,1,1
CPT105326,CAMP_SMS_004,sms,2026-03-14 18:15:45.379516307,1,1
CPT117774,CAMP_WA_002,whatsapp,2026-03-17 09:22:29.771110595,1,0
CPT101960,CAMP_WA_001,whatsapp,2026-03-14 20:01:08.108364243,1,0
CPT102180,CAMP_WA_002,whatsapp,2026-03-16 01:12:28.700570245,1,0
CPT113633,CAMP_WA_001,whatsapp,2026-03-17 08:09:50.106104764,1,1
CPT112939,CAMP_WA_001,whatsapp,2026-03-14 16:30:39.723285942,1,0
CPT119822,CAMP_WA_001,whatsapp,2026-03-15 14:59:56.187624969,1,0
CPT117168,CAMP_CALL_009,outbound_call,2026-03-15 02:21:57.327777931,0,0
CPT112356,CAMP_WA_001,whatsapp,2026-03-16 19:12:04.444382727,1,1
CPT124823,CAMP_SMS_004,sms,2026-03-16 02:11:06.344010528,1,1
CPT103998,CAMP_WA_002,whatsapp,2026-03-16 03:36:21.058584768,1,1
CPT114804,CAMP_WA_002,whatsapp,2026-03-18 07:46:52.662334322,1,0
CPT117734,CAMP_SMS_004,sms,2026-03-14 19:15:17.845035298,0,0
CPT113008,CAMP_WA_001,whatsapp,2026-03-16 22:50:51.946075770,0,1
CPT102904,CAMP_WA_001,whatsapp,2026-03-15 06:10:15.781985026,1,1
CPT106356,CAMP_WA_002,whatsapp,2026-03-17 00:30:08.473450934,1,0
CPT106356,CAMP_SMS_004,sms,2026-03-15 22:56:52.876856378,1,0
CPT105493,CAMP_WA_002,whatsapp,2026-03-16 13:33:24.613628609,1,0
CPT108842,CAMP_SMS_004,sms,2026-03-16 19:55:58.236876792,1,0
CPT117449,CAMP_WA_002,whatsapp,2026-03-16 19:47:17.751612033,1,0
CPT117449,CAMP_CALL_009,outbound_call,2026-03-15 09:23:15.534345938,0,0
CPT101230,CAMP_WA_002,whatsapp,2026-03-17 16:16:10.839609953,1,0
CPT114972,CAMP_WA_002,whatsapp,2026-03-16 07:21:12.216173918,1,1
CPT117638,CAMP_WA_002,whatsapp,2026-03-17 04:10:21.179898390,1,1
CPT117638,CAMP_WA_001,whatsapp,2026-03-15 09:18:47.449148459,1,1
CPT117111,CAMP_WA_002,whatsapp,2026-03-18 00:26:57.493744239,1,1
CPT117111,CAMP_CALL_009,outbound_call,2026-03-15 19:50:11.804323363,1,0
CPT122687,CAMP_WA_002,whatsapp,2026-03-15 12:29:59.836814375,1,1
CPT103159,CAMP_WA_002,whatsapp,2026-03-16 18:35:38.515110117,1,1
CPT106551,CAMP_WA_002,whatsapp,2026-03-16 23:25:21.023779403,1,0
CPT104350,CAMP_WA_001,whatsapp,2026-03-15 07:12:08.872258251,1,0
CPT108230,CAMP_WA_001,whatsapp,2026-03-15 06:12:43.770846973,1,0
CPT115185,CAMP_SMS_004,sms,2026-03-15 06:53:39.657652790,1,0
CPT106434,CAMP_WA_002,whatsapp,2026-03-16 20:31:14.999077970,1,0
CPT121490,CAMP_WA_002,whatsapp,2026-03-16 11:36:05.928283073,0,0
CPT105672,CAMP_WA_001,whatsapp,2026-03-15 03:14:02.984817697,1,0
CPT103745,CAMP_WA_002,whatsapp,2026-03-16 11:59:21.636715410,0,0
CPT124034,CAMP_WA_002,whatsapp,2026-03-16 08:34:42.520758865,1,0
CPT111608,CAMP_WA_002,whatsapp,2026-03-20 11:26:59.249146944,1,0
CPT120508,CAMP_WA_002,whatsapp,2026-03-16 13:47:29.766377798,1,1
CPT111500,CAMP_WA_002,whatsapp,2026-03-16 19:36:08.952106675,1,0
CPT111500,CAMP_SMS_004,sms,2026-03-16 00:47:17.483796243,1,1
CPT110741,CAMP_WA_002,whatsapp,2026-03-16 11:49:32.972275785,1,1
CPT122206,CAMP_WA_002,whatsapp,2026-03-16 09:39:41.597888844,1,1
CPT106160,CAMP_CALL_009,outbound_call,2026-03-16 10:22:05.806734343,1,0
CPT120969,CAMP_WA_002,whatsapp,2026-03-16 09:09:17.076221060,1,0
CPT114447,CAMP_WA_002,whatsapp,2026-03-16 23:33:31.966849645,1,0
CPT122294,CAMP_SMS_004,sms,2026-03-16 08:28:14.407577735,1,0
CPT121728,CAMP_CALL_009,outbound_call,2026-03-16 20:14:34.917625057,1,0
CPT116979,CAMP_WA_002,whatsapp,2026-03-16 21:34:23.966053815,1,1
CPT116857,CAMP_WA_002,whatsapp,2026-03-18 05:01:18.260500706,1,0
CPT106914,CAMP_WA_002,whatsapp,2026-03-16 12:31:11.476483471,1,0
CPT122924,CAMP_WA_002,whatsapp,2026-03-18 02:02:34.845559135,1,1
CPT105621,CAMP_WA_002,whatsapp,2026-03-20 00:13:07.360102766,1,0
CPT122749,CAMP_WA_001,whatsapp,2026-03-15 18:06:32.528241828,1,0
CPT119373,CAMP_WA_002,whatsapp,2026-03-17 19:28:29.012914985,1,0
CPT115580,CAMP_WA_002,whatsapp,2026-03-16 14:53:32.378632007,1,0
CPT111973,CAMP_WA_002,whatsapp,2026-03-17 09:15:38.825601145,1,0
CPT112492,CAMP_WA_002,whatsapp,2026-03-17 12:16:59.733857063,1,1
CPT112492,CAMP_CALL_009,outbound_call,2026-03-17 17:31:43.789463015,1,0
CPT104159,CAMP_CALL_009,outbound_call,2026-03-15 14:05:09.652963775,0,0
CPT113216,CAMP_WA_001,whatsapp,2026-03-16 07:30:48.856911880,1,0
CPT112680,CAMP_WA_001,whatsapp,2026-03-16 14:36:52.344832042,1,0
CPT107601,CAMP_WA_002,whatsapp,2026-03-16 18:40:51.784850847,1,1
CPT124811,CAMP_SMS_004,sms,2026-03-16 16:41:37.202510823,1,1
CPT111432,CAMP_SMS_004,sms,2026-03-16 13:45:33.827606004,1,0
CPT114114,CAMP_WA_002,whatsapp,2026-03-17 15:51:32.900853283,0,1
CPT108787,CAMP_WA_002,whatsapp,2026-03-17 09:30:48.942119833,1,0
CPT117391,CAMP_WA_002,whatsapp,2026-03-16 18:12:56.011727194,1,1
CPT116618,CAMP_WA_001,whatsapp,2026-03-16 09:54:13.392648522,1,0
CPT109065,CAMP_WA_001,whatsapp,2026-03-16 03:51:06.051149665,1,0
CPT122967,CAMP_CALL_009,outbound_call,2026-03-16 11:45:41.729563658,1,1
CPT120029,CAMP_WA_002,whatsapp,2026-03-17 19:12:35.304689037,1,0
CPT120029,CAMP_SMS_004,sms,2026-03-17 05:52:48.802187360,0,0
CPT106668,CAMP_WA_002,whatsapp,2026-03-17 03:40:53.754112631,1,1
CPT106668,CAMP_WA_001,whatsapp,2026-03-16 04:45:17.283208152,1,0
CPT107569,CAMP_WA_001,whatsapp,2026-03-17 04:23:15.873127481,1,1
CPT114376,CAMP_WA_002,whatsapp,2026-03-18 20:18:50.933935829,1,0
CPT119336,CAMP_WA_001,whatsapp,2026-03-17 04:26:15.119644971,1,1
CPT113015,CAMP_SMS_004,sms,2026-03-16 08:32:15.752418006,1,1
CPT114468,CAMP_WA_002,whatsapp,2026-03-16 21:06:13.822584883,1,0
CPT104567,CAMP_WA_001,whatsapp,2026-03-16 02:53:56.645304477,1,1
CPT124574,CAMP_WA_002,whatsapp,2026-03-17 23:42:02.254668455,1,0
CPT112549,CAMP_WA_002,whatsapp,2026-03-17 02:15:56.510561595,1,1
CPT112549,CAMP_WA_001,whatsapp,2026-03-17 13:12:24.374769352,0,0
CPT101420,CAMP_WA_002,whatsapp,2026-03-18 00:33:19.512943997,1,0
CPT109436,CAMP_WA_002,whatsapp,2026-03-20 15:42:14.811101282,1,1
CPT107922,CAMP_WA_002,whatsapp,2026-03-18 09:39:59.034309228,1,1
CPT107922,CAMP_SMS_004,sms,2026-03-15 19:49:25.031368745,1,0
CPT124976,CAMP_WA_001,whatsapp,2026-03-16 09:25:00.596880781,1,0
CPT112273,CAMP_WA_002,whatsapp,2026-03-16 18:17:42.669159035,1,0
CPT121740,CAMP_WA_001,whatsapp,2026-03-17 02:04:51.084134046,1,0
CPT117061,CAMP_WA_002,whatsapp,2026-03-20 08:20:45.856211037,1,1
CPT119148,CAMP_WA_002,whatsapp,2026-03-17 11:34:10.060255974,1,1
CPT119148,CAMP_WA_001,whatsapp,2026-03-16 14:44:44.946159399,1,0
CPT120364,CAMP_CALL_009,outbound_call,2026-03-16 09:53:54.384049932,1,0
CPT108373,CAMP_WA_002,whatsapp,2026-03-17 12:35:27.306122967,1,1
CPT113593,CAMP_WA_002,whatsapp,2026-03-17 08:20:42.042529704,1,1
CPT101089,CAMP_WA_002,whatsapp,2026-03-19 03:04:54.776341525,1,0
CPT120955,CAMP_SMS_004,sms,2026-03-16 11:44:01.396527917,0,0
CPT102988,CAMP_WA_001,whatsapp,2026-03-16 16:58:52.571676476,1,0
CPT111075,CAMP_WA_002,whatsapp,2026-03-16 18:34:26.761537250,1,1
CPT117997,CAMP_WA_002,whatsapp,2026-03-18 05:16:34.330522207,1,1
CPT102931,CAMP_WA_002,whatsapp,2026-03-16 18:42:13.450305230,1,0
CPT102931,CAMP_SMS_004,sms,2026-03-16 10:56:40.733924489,1,0
CPT122843,CAMP_WA_002,whatsapp,2026-03-17 21:48:26.454147825,1,1
CPT123574,CAMP_CALL_009,outbound_call,2026-03-17 07:58:13.676076518,1,0
CPT110109,CAMP_WA_002,whatsapp,2026-03-18 22:54:58.906225373,1,1
CPT110109,CAMP_SMS_004,sms,2026-03-15 22:30:00.234858240,1,1
CPT105576,CAMP_WA_002,whatsapp,2026-03-18 13:00:41.855389050,1,1
CPT105576,CAMP_CALL_009,outbound_call,2026-03-17 04:29:52.988501886,1,0
CPT109761,CAMP_WA_001,whatsapp,2026-03-16 23:50:59.469886113,1,1
CPT114990,CAMP_WA_002,whatsapp,2026-03-18 04:54:11.872991742,1,1
CPT119840,CAMP_SMS_004,sms,2026-03-16 06:48:15.295457136,1,1
CPT111123,CAMP_WA_002,whatsapp,2026-03-18 04:58:06.042066853,1,0
CPT123558,CAMP_WA_002,whatsapp,2026-03-17 05:00:57.263763926,1,0
CPT123558,CAMP_CALL_009,outbound_call,2026-03-16 10:18:59.847285822,1,0
CPT119457,CAMP_WA_002,whatsapp,2026-03-19 10:55:01.704001894,1,0
CPT119457,CAMP_WA_001,whatsapp,2026-03-17 06:26:31.396827542,1,0
CPT115340,CAMP_WA_002,whatsapp,2026-03-19 21:35:56.842173494,1,1
CPT124706,CAMP_WA_002,whatsapp,2026-03-17 06:19:54.465410164,1,0
CPT124706,CAMP_SMS_004,sms,2026-03-16 01:58:48.875946867,1,0
CPT118190,CAMP_WA_001,whatsapp,2026-03-16 13:02:39.193079175,1,0
CPT119620,CAMP_WA_002,whatsapp,2026-03-17 00:09:32.202295873,1,1
CPT105524,CAMP_CALL_009,outbound_call,2026-03-16 10:34:45.263688211,1,0
CPT107622,CAMP_WA_002,whatsapp,2026-03-18 18:09:20.265885614,1,0
CPT112289,CAMP_WA_002,whatsapp,2026-03-19 06:29:18.049529357,1,1
CPT123272,CAMP_WA_002,whatsapp,2026-03-17 08:51:05.208819905,0,1
CPT124373,CAMP_WA_002,whatsapp,2026-03-20 07:20:39.312730285,1,0
CPT124281,CAMP_WA_002,whatsapp,2026-03-20 17:14:37.979203439,1,1
CPT109491,CAMP_WA_002,whatsapp,2026-03-19 15:10:04.562829817,1,1
CPT101612,CAMP_WA_002,whatsapp,2026-03-18 04:40:29.117076569,1,0
CPT101612,CAMP_WA_001,whatsapp,2026-03-16 20:52:32.092256883,1,0
CPT122973,CAMP_WA_002,whatsapp,2026-03-19 07:17:17.899809002,1,1
CPT104289,CAMP_WA_002,whatsapp,2026-03-20 07:24:50.118363460,1,0
CPT104289,CAMP_CALL_009,outbound_call,2026-03-17 06:55:07.777977360,1,1
CPT103459,CAMP_WA_002,whatsapp,2026-03-18 01:41:07.965779652,1,0
CPT103188,CAMP_WA_002,whatsapp,2026-03-18 00:00:32.918856088,1,0
CPT122004,CAMP_WA_002,whatsapp,2026-03-18 04:04:41.748762902,1,0
CPT101677,CAMP_SMS_004,sms,2026-03-18 09:12:44.607441773,1,0
CPT106596,CAMP_WA_002,whatsapp,2026-03-18 01:47:37.517165998,1,1
CPT103384,CAMP_WA_002,whatsapp,2026-03-17 10:40:29.901315805,1,1
CPT124955,CAMP_WA_002,whatsapp,2026-03-18 16:31:44.623594498,1,1
CPT114374,CAMP_WA_002,whatsapp,2026-03-19 18:43:31.013666104,1,0
CPT116288,CAMP_WA_001,whatsapp,2026-03-16 18:59:53.123911080,1,0
CPT109035,CAMP_WA_001,whatsapp,2026-03-17 18:11:52.576857201,1,0
CPT116415,CAMP_CALL_009,outbound_call,2026-03-16 17:50:59.693845293,1,1
CPT122101,CAMP_WA_002,whatsapp,2026-03-18 14:45:59.762778468,1,0
CPT122101,CAMP_WA_001,whatsapp,2026-03-18 03:12:42.349683410,1,1
CPT119068,CAMP_WA_002,whatsapp,2026-03-18 12:35:13.026964360,1,0
CPT107445,CAMP_WA_002,whatsapp,2026-03-17 14:21:34.080362086,1,1
CPT122072,CAMP_WA_002,whatsapp,2026-03-19 22:45:12.576803404,1,0
CPT122072,CAMP_WA_001,whatsapp,2026-03-18 10:40:00.424536256,1,0
CPT100520,CAMP_WA_002,whatsapp,2026-03-18 09:29:04.397930549,1,0
CPT100520,CAMP_WA_001,whatsapp,2026-03-17 00:57:46.889103374,1,1
CPT102372,CAMP_WA_002,whatsapp,2026-03-19 04:06:12.238082506,1,1
CPT102372,CAMP_SMS_004,sms,2026-03-17 07:04:53.539461259,1,0
CPT110831,CAMP_CALL_009,outbound_call,2026-03-17 06:09:33.824009202,1,1
CPT114234,CAMP_WA_001,whatsapp,2026-03-17 02:31:02.918317142,1,1
CPT107515,CAMP_WA_002,whatsapp,2026-03-18 09:02:14.511498297,1,0
CPT117898,CAMP_WA_002,whatsapp,2026-03-17 23:12:32.243559800,1,1
CPT100831,CAMP_CALL_009,outbound_call,2026-03-17 02:29:49.482481637,1,0
CPT109445,CAMP_WA_002,whatsapp,2026-03-17 12:10:30.115825070,1,0
CPT118623,CAMP_WA_002,whatsapp,2026-03-18 10:24:15.679290827,1,0
CPT118623,CAMP_WA_001,whatsapp,2026-03-17 02:34:40.430759517,0,1
CPT102900,CAMP_WA_002,whatsapp,2026-03-19 02:25:52.262239381,1,1
CPT102900,CAMP_WA_001,whatsapp,2026-03-17 03:04:40.496840903,1,0
CPT104681,CAMP_SMS_004,sms,2026-03-17 03:45:23.499986575,0,0
CPT124678,CAMP_WA_002,whatsapp,2026-03-18 05:23:37.699502353,1,1
CPT106563,CAMP_WA_002,whatsapp,2026-03-19 11:12:14.020843750,1,0
CPT120212,CAMP_WA_002,whatsapp,2026-03-19 12:07:32.672967663,1,1
CPT102504,CAMP_CALL_009,outbound_call,2026-03-17 09:18:34.676842078,1,0
CPT104813,CAMP_WA_002,whatsapp,2026-03-19 12:29:10.969331518,1,1
CPT110655,CAMP_WA_002,whatsapp,2026-03-20 00:25:47.466350832,1,0
CPT108859,CAMP_WA_001,whatsapp,2026-03-17 11:40:30.981998091,1,0
CPT112748,CAMP_WA_002,whatsapp,2026-03-18 18:56:14.508413043,1,1
CPT112748,CAMP_WA_001,whatsapp,2026-03-17 16:59:21.515834919,1,0
CPT118907,CAMP_WA_002,whatsapp,2026-03-18 07:06:32.450479103,1,0
CPT118907,CAMP_SMS_004,sms,2026-03-17 23:26:40.931461181,1,0
CPT110367,CAMP_WA_002,whatsapp,2026-03-19 18:47:44.590404154,1,1
CPT122054,CAMP_SMS_004,sms,2026-03-17 12:59:00.204594333,1,1
CPT119407,CAMP_WA_002,whatsapp,2026-03-20 17:23:23.651918205,0,0
CPT112280,CAMP_WA_001,whatsapp,2026-03-17 15:06:50.240259426,1,1
CPT112469,CAMP_SMS_004,sms,2026-03-17 09:56:35.532317034,1,0
CPT122221,CAMP_WA_002,whatsapp,2026-03-19 06:48:22.039259595,1,0
CPT100274,CAMP_CALL_009,outbound_call,2026-03-17 00:59:58.991059914,1,0
CPT123357,CAMP_SMS_004,sms,2026-03-17 18:55:30.433559131,1,1
CPT111915,CAMP_WA_002,whatsapp,2026-03-19 23:19:18.775547040,1,0
CPT111915,CAMP_CALL_009,outbound_call,2026-03-16 19:43:40.009662429,1,0
CPT100087,CAMP_WA_002,whatsapp,2026-03-19 06:43:16.810012743,1,0
CPT100087,CAMP_SMS_004,sms,2026-03-17 22:13:31.619734906,1,0
CPT123561,CAMP_WA_002,whatsapp,2026-03-19 01:54:42.377853719,1,0
CPT121606,CAMP_CALL_009,outbound_call,2026-03-17 03:28:14.166168949,1,0
CPT123525,CAMP_WA_002,whatsapp,2026-03-20 01:51:30.198863659,1,0
CPT109300,CAMP_WA_002,whatsapp,2026-03-19 08:08:10.906273105,1,0
CPT100506,CAMP_SMS_004,sms,2026-03-18 18:25:24.883584667,1,1
CPT109963,CAMP_CALL_009,outbound_call,2026-03-17 11:06:04.363303699,1,1
CPT124530,CAMP_WA_001,whatsapp,2026-03-18 04:15:34.183253039,1,0
CPT121718,CAMP_WA_002,whatsapp,2026-03-18 21:19:41.232211596,0,1
CPT122418,CAMP_WA_002,whatsapp,2026-03-21 00:14:17.500329920,1,0
CPT121238,CAMP_WA_002,whatsapp,2026-03-18 10:25:17.535735873,1,0
CPT120526,CAMP_WA_002,whatsapp,2026-03-18 06:55:06.919553828,1,1
CPT109241,CAMP_WA_002,whatsapp,2026-03-18 23:20:24.572056008,1,0
CPT118368,CAMP_WA_002,whatsapp,2026-03-18 19:50:39.692172450,1,0
CPT123195,CAMP_WA_001,whatsapp,2026-03-17 06:31:50.132962478,1,0
CPT116807,CAMP_SMS_004,sms,2026-03-17 19:29:32.049255364,1,0
CPT110906,CAMP_WA_001,whatsapp,2026-03-16 23:37:01.961473928,1,0
CPT122820,CAMP_WA_002,whatsapp,2026-03-19 15:33:02.273340879,1,1
CPT101097,CAMP_WA_002,whatsapp,2026-03-18 19:31:55.289154118,1,0
CPT100097,CAMP_WA_002,whatsapp,2026-03-19 23:25:03.318375765,1,0
CPT115511,CAMP_WA_002,whatsapp,2026-03-19 05:04:22.536953871,1,0
CPT115511,CAMP_WA_001,whatsapp,2026-03-19 07:31:16.687883855,1,1
CPT116452,CAMP_WA_002,whatsapp,2026-03-19 19:46:30.965342713,1,0
CPT116452,CAMP_WA_001,whatsapp,2026-03-18 18:58:10.480729107,1,0
CPT117542,CAMP_WA_002,whatsapp,2026-03-19 07:28:26.547828362,0,0
CPT116544,CAMP_WA_001,whatsapp,2026-03-17 13:30:49.979913887,1,0
CPT106877,CAMP_WA_002,whatsapp,2026-03-19 00:16:00.202412214,1,0
CPT106877,CAMP_SMS_004,sms,2026-03-17 07:27:48.181043524,1,0
CPT102961,CAMP_WA_001,whatsapp,2026-03-17 06:12:49.117056669,1,0
CPT114940,CAMP_WA_002,whatsapp,2026-03-19 11:14:55.145888239,1,0
CPT100811,CAMP_WA_002,whatsapp,2026-03-18 16:19:44.135972650,1,1
CPT100811,CAMP_WA_001,whatsapp,2026-03-17 23:59:51.657209956,1,0
CPT105214,CAMP_SMS_004,sms,2026-03-17 20:06:00.296453014,1,0
CPT122861,CAMP_WA_002,whatsapp,2026-03-19 13:22:28.066799226,1,1
CPT122861,CAMP_WA_001,whatsapp,2026-03-19 20:11:29.069319069,0,0
CPT121967,CAMP_WA_002,whatsapp,2026-03-20 20:37:32.021226821,1,0
CPT121967,CAMP_CALL_009,outbound_call,2026-03-19 03:27:55.038135641,1,0
CPT113345,CAMP_WA_002,whatsapp,2026-03-19 15:10:04.570614657,1,1
CPT113345,CAMP_SMS_004,sms,2026-03-18 08:16:04.408582623,1,0
CPT115700,CAMP_SMS_004,sms,2026-03-17 10:24:25.542897952,1,0
CPT121141,CAMP_WA_002,whatsapp,2026-03-19 21:08:56.891603813,1,0
CPT116460,CAMP_WA_002,whatsapp,2026-03-20 11:25:52.198500686,1,1
CPT115498,CAMP_WA_001,whatsapp,2026-03-18 13:56:34.421734393,1,0
CPT102422,CAMP_WA_002,whatsapp,2026-03-20 00:21:03.537323987,1,0
CPT102422,CAMP_SMS_004,sms,2026-03-18 11:05:03.396919741,1,0
CPT111783,CAMP_SMS_004,sms,2026-03-17 12:32:49.808183736,1,0
CPT122972,CAMP_WA_002,whatsapp,2026-03-19 06:20:04.371380237,1,1
CPT122972,CAMP_SMS_004,sms,2026-03-18 08:55:54.632969548,1,1
CPT104575,CAMP_WA_002,whatsapp,2026-03-18 03:26:36.527613570,1,0
CPT100644,CAMP_WA_002,whatsapp,2026-03-18 20:06:29.433307229,1,0
CPT113065,CAMP_SMS_004,sms,2026-03-18 07:23:08.793378531,1,1
CPT107949,CAMP_WA_002,whatsapp,2026-03-20 00:55:38.088420277,1,0
CPT113047,CAMP_WA_001,whatsapp,2026-03-17 23:08:37.299758371,1,0
CPT115585,CAMP_WA_002,whatsapp,2026-03-19 10:53:09.885848117,1,0
CPT120337,CAMP_WA_002,whatsapp,2026-03-19 04:27:58.006475302,1,0
CPT120337,CAMP_SMS_004,sms,2026-03-17 19:43:23.032971046,1,0
CPT102262,CAMP_WA_002,whatsapp,2026-03-19 12:40:01.142058872,1,1
CPT104149,CAMP_WA_002,whatsapp,2026-03-19 13:24:20.976931574,1,1
CPT104149,CAMP_WA_001,whatsapp,2026-03-18 16:20:24.750058968,1,0
CPT124219,CAMP_SMS_004,sms,2026-03-18 07:12:30.750148450,0,0
CPT109615,CAMP_CALL_009,outbound_call,2026-03-17 23:50:00.387737864,1,0
CPT122007,CAMP_WA_001,whatsapp,2026-03-19 17:19:59.893930964,1,1
CPT109587,CAMP_WA_001,whatsapp,2026-03-18 01:31:15.008654833,1,1
CPT105790,CAMP_WA_001,whatsapp,2026-03-18 17:35:03.199591531,1,0
CPT106735,CAMP_WA_001,whatsapp,2026-03-18 00:40:07.113054011,1,1
CPT115109,CAMP_WA_002,whatsapp,2026-03-18 14:24:59.664215620,1,0
CPT121793,CAMP_SMS_004,sms,2026-03-17 22:09:33.629960241,1,0
CPT113867,CAMP_SMS_004,sms,2026-03-18 06:51:31.435225572,1,0
CPT102594,CAMP_WA_001,whatsapp,2026-03-18 15:19:58.320050757,1,0
CPT122097,CAMP_WA_001,whatsapp,2026-03-18 11:08:15.457048748,0,0
CPT108494,CAMP_WA_002,whatsapp,2026-03-20 01:46:17.816213606,1,0
CPT108494,CAMP_WA_001,whatsapp,2026-03-18 17:45:19.948086434,1,0
CPT110071,CAMP_WA_002,whatsapp,2026-03-19 22:43:40.478858479,1,0
CPT111892,CAMP_WA_002,whatsapp,2026-03-18 18:20:28.534316661,1,1
CPT111892,CAMP_SMS_004,sms,2026-03-18 01:13:21.581987625,1,0
CPT104677,CAMP_WA_002,whatsapp,2026-03-19 13:35:58.891230937,1,0
CPT114366,CAMP_WA_002,whatsapp,2026-03-20 03:38:52.271400975,1,0
CPT105420,CAMP_SMS_004,sms,2026-03-18 02:43:20.708113806,1,0
CPT113779,CAMP_SMS_004,sms,2026-03-19 07:21:17.202898264,1,0
CPT122530,CAMP_WA_002,whatsapp,2026-03-19 23:35:07.832670236,1,0
CPT100459,CAMP_WA_002,whatsapp,2026-03-19 17:40:18.165498889,1,0
